product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,spread_mean_60s,price_range_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-06T15:06:21.094360002Z,69598.49,69588.85,0.0,1.3400000000110595,0.1925595839004466,3.1722821742320686e-05,1.7326373844965587e-08,681,11.35,0.05835535976574288,69.82000000000698,2.9798079735336973e-05,0
BTC-USD,2026-04-06T15:06:21.094360002Z,69598.49,69588.85,0.0,1.3400000000110595,0.1925595839004466,3.169952184032337e-05,1.7300931298937738e-08,682,11.366666666666667,0.06023460410627853,69.82000000000698,2.9798079735336973e-05,0
BTC-USD,2026-04-06T15:06:21.273889422Z,69593.31,69588.85,-7.442967189734973e-05,1.3400000000110595,0.1925595839004466,3.183971916760059e-05,-1.843823522815966e-08,679,11.316666666666666,0.062415316642792,70.69000000000233,2.9713413059946844e-05,0
BTC-USD,2026-04-06T15:06:21.273889422Z,69593.31,69588.85,0.0,1.3400000000110595,0.1925595839004466,3.181626449885441e-05,-1.8411080242551178e-08,680,11.333333333333334,0.06429411764774533,70.69000000000233,2.9713413059946844e-05,0
BTC-USD,2026-04-06T15:06:21.341746222Z,69593.31,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.1792861587370876e-05,-1.8384005124547426e-08,681,11.35,0.06421439060273361,70.69000000000233,2.9713413059946844e-05,0
BTC-USD,2026-04-06T15:06:21.341746222Z,69593.31,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.1769510243075595e-05,-1.835700952230874e-08,682,11.366666666666667,0.06413489736137294,70.69000000000233,2.9713413059946844e-05,0
BTC-USD,2026-04-06T15:06:21.490340605Z,69589.52,69588.215,-5.4460740609009785e-05,0.00999999999476131,0.0014370249322764367,3.133315613051816e-05,-3.1969729892575537e-07,681,11.35,0.06421439060273361,74.47999999999593,2.9687233014196475e-05,0
BTC-USD,2026-04-06T15:06:21.490340605Z,69589.52,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.131014481797555e-05,-3.192278462107396e-07,682,11.366666666666667,0.06413489736137294,74.47999999999593,2.9687233014196475e-05,0
BTC-USD,2026-04-06T15:06:21.587518343Z,69589.52,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.133315613051816e-05,-3.1969729892575537e-07,681,11.35,0.06421439060273361,74.47999999999593,2.9687244321698827e-05,0
BTC-USD,2026-04-06T15:06:21.587518343Z,69589.52,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.131014481797555e-05,-3.192278462107396e-07,682,11.366666666666667,0.06413489736137294,74.47999999999593,2.9687244321698827e-05,0
BTC-USD,2026-04-06T15:06:21.768293994Z,69588.21,69588.215,-1.8824850786651255e-05,0.00999999999476131,0.0014370249322764367,3.137470801842139e-05,-3.8209742561870287e-07,679,11.316666666666666,0.06437407952941394,75.7899999999936,2.9679567455225016e-05,0
BTC-USD,2026-04-06T15:06:21.768293994Z,69588.21,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.135159931563211e-05,-3.815346900876002e-07,680,11.333333333333334,0.06429411764774533,75.7899999999936,2.9679567455225016e-05,0
BTC-USD,2026-04-06T15:06:21.840131399Z,69588.21,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.13285415991365e-05,-3.809736096610008e-07,681,11.35,0.06421439060273361,75.7899999999936,3.0243458252006503e-05,0
BTC-USD,2026-04-06T15:06:21.840131399Z,69588.21,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.130553468171909e-05,-3.804141770476954e-07,682,11.366666666666667,0.06413489736137294,75.7899999999936,3.0243458252006503e-05,0
BTC-USD,2026-04-06T15:06:21.985692316Z,69588.22,69588.215,1.4370249312709942e-07,0.00999999999476131,0.0014370249322764367,3.1328544652961155e-05,-3.8076228246522564e-07,681,11.35,0.06421439060273361,75.7899999999936,3.0243451917794136e-05,0
